epoch,train_loss,train_acc,val_loss,val_acc,test_acc
27,0.5008010723524623,0.7557777777777778,0.3629223182797432,0.926,0.664
28,0.4914740009440316,0.756,0.3587573692202568,0.926,0.694
29,0.4951056010193295,0.7548888888888889,0.3506876453757286,0.926,0.682
30,0.4814208936360147,0.7568888888888889,0.3530307561159134,0.926,0.678
31,0.503109292851554,0.7548888888888889,0.34866902977228165,0.93,0.664
32,0.490729952024089,0.7593333333333333,0.35789647698402405,0.934,0.652
33,0.4952401551935408,0.76,0.34847478568553925,0.93,0.672
34,0.4925157427787781,0.7602222222222222,0.3403109014034271,0.934,0.694
35,0.4806196896566285,0.7624444444444445,0.3371068015694618,0.934,0.696
36,0.48094520221153897,0.7588888888888888,0.337868869304657,0.932,0.672
37,0.49298567242092556,0.7586666666666667,0.3358646258711815,0.934,0.646
38,0.48208331565062207,0.7615555555555555,0.33777888119220734,0.93,0.652
39,0.4820431388086743,0.7591111111111111,0.32279322296380997,0.942,0.69
40,0.469384769598643,0.7626666666666667,0.32556477189064026,0.948,0.702
41,0.4715233114030626,0.7633333333333333,0.3284177854657173,0.93,0.708
42,0.4573789719078276,0.7606666666666667,0.31277554854750633,0.94,0.7
43,0.4585635844204161,0.7651111111111111,0.3193383365869522,0.942,0.68
44,0.45902523398399353,0.7642222222222222,0.3250008299946785,0.932,0.666
45,0.4551887843343947,0.7662222222222222,0.3258506506681442,0.938,0.688
46,0.4590536885791355,0.7657777777777778,0.3181705214083195,0.94,0.686
47,0.45513276424672866,0.7671111111111111,0.3151465356349945,0.936,0.692
48,0.4649546808666653,0.7662222222222222,0.31849244236946106,0.94,0.678
49,0.44597240620189244,0.7675555555555555,0.3125458061695099,0.938,0.68
50,0.4541251253750589,0.7673333333333333,0.30384786427021027,0.946,0.724
51,0.4493701019220882,0.7682222222222223,0.3169223815202713,0.942,0.696
52,0.45155662463770974,0.7688888888888888,0.3067571483552456,0.938,0.71
53,0.4531525249282519,0.7695555555555555,0.3080293796956539,0.946,0.69
54,0.46037649032142425,0.7664444444444445,0.29980895295739174,0.944,0.706
55,0.4466758072376251,0.7688888888888888,0.30775435268878937,0.946,0.704
56,0.44683631261189777,0.7708888888888888,0.294497586786747,0.946,0.734
57,0.4426986674467723,0.7715555555555556,0.2975713759660721,0.95,0.714
58,0.4407491327987777,0.7722222222222223,0.28877631574869156,0.952,0.716
59,0.4287038867672284,0.7722222222222223,0.30465278029441833,0.944,0.722
60,0.43926335540082717,0.7737777777777778,0.30522893741726875,0.944,0.69
61,0.42465320146746105,0.7722222222222223,0.3034402132034302,0.936,0.692
62,0.43557922459310955,0.7728888888888888,0.2972116395831108,0.942,0.696
63,0.431461573474937,0.7722222222222223,0.2884879559278488,0.948,0.734
64,0.43071000112427604,0.7746666666666666,0.29695849120616913,0.938,0.71
65,0.4291374012827873,0.7735555555555556,0.2873261906206608,0.944,0.682
66,0.425927066968547,0.7764444444444445,0.28212518244981766,0.946,0.696
67,0.42562102609210545,0.7737777777777778,0.2897983752191067,0.942,0.7
68,0.43022600726948845,0.7746666666666666,0.2933894209563732,0.946,0.686
69,0.4259004005127483,0.776,0.2876123860478401,0.954,0.718
70,0.42294058286481434,0.7764444444444445,0.2952132821083069,0.944,0.69
71,0.42920872155163026,0.7735555555555556,0.29346689209342003,0.952,0.688
72,0.41392939786116284,0.776,0.28070593997836113,0.946,0.704
73,0.41732680135303074,0.7788888888888889,0.2858813628554344,0.95,0.71
74,0.40798628826936084,0.7788888888888889,0.2869853079319,0.944,0.694
75,0.4079508955279986,0.78,0.2824571952223778,0.946,0.722
76,0.4104543659422133,0.7788888888888889,0.28162073343992233,0.95,0.696
77,0.40991878509521484,0.7804444444444445,0.28916486352682114,0.95,0.68
78,0.406560727291637,0.7791111111111111,0.26644396781921387,0.954,0.734
79,0.4124119157592456,0.7795555555555556,0.281222365796566,0.958,0.708
80,0.4093734307421578,0.7768888888888889,0.2660185731947422,0.958,0.732
81,0.41555283301406437,0.7813333333333333,0.2818087488412857,0.956,0.696
82,0.39890533685684204,0.7786666666666666,0.269307017326355,0.95,0.742
83,0.40181511723332936,0.7804444444444445,0.27732549607753754,0.948,0.706
84,0.4044998851087358,0.7797777777777778,0.26723217219114304,0.954,0.706
85,0.4119931500818994,0.7826666666666666,0.28121399134397507,0.948,0.716
86,0.4020267691877153,0.7815555555555556,0.2780009023845196,0.95,0.72
87,0.395539537900024,0.7828888888888889,0.2640014663338661,0.956,0.716
88,0.39531076699495316,0.7824444444444445,0.2762649655342102,0.944,0.708
89,0.39776281929678386,0.782,0.28113002702593803,0.946,0.714
90,0.40171827293104595,0.784,0.2785944789648056,0.954,0.722
91,0.39700090140104294,0.7833333333333333,0.27188604325056076,0.954,0.704
92,0.396374615530173,0.7808888888888889,0.2762008383870125,0.948,0.73
93,0.4046246533592542,0.7793333333333333,0.26270367205142975,0.948,0.708
94,0.3883951273229387,0.784,0.271321851760149,0.95,0.71
95,0.39062358025047517,0.7853333333333333,0.26700277626514435,0.95,0.704
96,0.38416550474034417,0.7862222222222223,0.26411451026797295,0.956,0.724
97,0.3898986304799716,0.7868888888888889,0.271330326795578,0.948,0.698
98,0.3832562838991483,0.7871111111111111,0.2695058584213257,0.952,0.736
99,0.3867560703721311,0.7862222222222223,0.2600810006260872,0.958,0.718
100,0.39277047167221707,0.7868888888888889,0.2610587067902088,0.952,0.728
101,0.4055926385853026,0.7824444444444445,0.27897362411022186,0.952,0.696
102,0.39371661179595524,0.7842222222222223,0.2755463123321533,0.952,0.694
103,0.38580232196384007,0.788,0.2731715887784958,0.952,0.696
104,0.3830893130766021,0.7851111111111111,0.27172359824180603,0.946,0.734
105,0.3963599354028702,0.7877777777777778,0.27431534975767136,0.956,0.692
106,0.38463372074895436,0.7895555555555556,0.2758222706615925,0.948,0.712
107,0.38462808314296937,0.7884444444444444,0.2771575227379799,0.952,0.698
108,0.38720908843808705,0.7877777777777778,0.26429208368062973,0.954,0.752
109,0.3823750855194198,0.7888888888888889,0.2692921571433544,0.952,0.7
110,0.3704359589351548,0.79,0.26877903938293457,0.952,0.722
111,0.3624167438182566,0.7897777777777778,0.2549850642681122,0.954,0.72
112,0.3732030598653687,0.7908888888888889,0.27589714527130127,0.954,0.706
113,0.36657967418432236,0.7888888888888889,0.26264505460858345,0.948,0.702
114,0.36565463865796727,0.7911111111111111,0.26551978290081024,0.948,0.692
115,0.37321052369144225,0.7915555555555556,0.260946623980999,0.95,0.73
116,0.37576278588838047,0.7908888888888889,0.27545303106307983,0.95,0.698
117,0.36964014752043617,0.79,0.26125579327344894,0.948,0.712
118,0.3653182321124607,0.7913333333333333,0.26594260707497597,0.954,0.728
119,0.37237433675262666,0.786,0.25682686269283295,0.948,0.748
120,0.3657653042011791,0.7922222222222223,0.2686511017382145,0.954,0.706
121,0.37006331317954594,0.7933333333333333,0.267361655831337,0.95,0.728
122,0.3654296000798543,0.7935555555555556,0.29013684391975403,0.954,0.698
123,0.36139024711317486,0.7886666666666666,0.2592027373611927,0.952,0.736
124,0.3576936051249504,0.7948888888888889,0.2783662676811218,0.952,0.692
125,0.36374908768468434,0.7944444444444444,0.25298207253217697,0.96,0.714
126,0.35515962292750675,0.7955555555555556,0.27135004103183746,0.95,0.71
127,0.35877841835220653,0.7942222222222223,0.25346918031573296,0.954,0.722
128,0.35684895763794583,0.794,0.26510392501950264,0.952,0.698
129,0.3574169899026553,0.7951111111111111,0.2514958344399929,0.954,0.714
130,0.3617539919084973,0.7935555555555556,0.2706676349043846,0.95,0.732
131,0.34712886354989475,0.7962222222222223,0.27203214913606644,0.952,0.698
132,0.3495074407094055,0.7953333333333333,0.25532032549381256,0.95,0.726
133,0.3487906985812717,0.7946666666666666,0.24829662963747978,0.954,0.716
134,0.34533628241883385,0.7977777777777778,0.24368087574839592,0.96,0.736
135,0.35048142737812465,0.7948888888888889,0.2579851374030113,0.954,0.7
136,0.348373018619087,0.7955555555555556,0.2532276287674904,0.948,0.714
137,0.35339855526884395,0.7957777777777778,0.2596214860677719,0.956,0.724
138,0.34538908633920884,0.7951111111111111,0.24919789284467697,0.956,0.706
139,0.3433268235789405,0.7973333333333333,0.25471480935811996,0.954,0.714
140,0.3479457377559609,0.798,0.2622376158833504,0.948,0.696
141,0.34849899427758324,0.7977777777777778,0.2541426829993725,0.954,0.708
142,0.35660892642206615,0.7957777777777778,0.24643540009856224,0.952,0.736
143,0.35533111956384444,0.7993333333333333,0.25625233724713326,0.958,0.714
144,0.33592817518446183,0.7973333333333333,0.24768099933862686,0.952,0.712
145,0.3309321755336391,0.8013333333333333,0.2504942752420902,0.952,0.698
146,0.33475446701049805,0.7991111111111111,0.255298875272274,0.958,0.718
147,0.3324129382769267,0.8008888888888889,0.23989256471395493,0.964,0.716
148,0.3384954060117404,0.798,0.2404087483882904,0.95,0.704
149,0.33867430976695484,0.7968888888888889,0.24427730590105057,0.96,0.74
150,0.3314972263243463,0.7997777777777778,0.25021106377243996,0.956,0.694
151,0.33087316527962685,0.8004444444444444,0.250344593077898,0.954,0.702
152,0.32776184421446586,0.7984444444444444,0.25561336427927017,0.956,0.702
153,0.3205180904931492,0.802,0.24863657355308533,0.952,0.7
154,0.3299061415923966,0.8008888888888889,0.2629644051194191,0.946,0.698
155,0.3237457486490409,0.8008888888888889,0.2598777115345001,0.95,0.666
156,0.328814054114951,0.798,0.23911290988326073,0.956,0.714
157,0.32177964763508904,0.8028888888888889,0.24835531413555145,0.948,0.698
158,0.31784258493118817,0.8037777777777778,0.24530361220240593,0.958,0.682
159,0.33220701706078315,0.8006666666666666,0.23801584541797638,0.958,0.698
160,0.32546474908788997,0.8042222222222222,0.2515185847878456,0.958,0.69
161,0.3244578018784523,0.8008888888888889,0.2378457859158516,0.96,0.73
162,0.3310954425897863,0.8008888888888889,0.243522759526968,0.958,0.678
163,0.3316235492626826,0.7997777777777778,0.2422005981206894,0.958,0.714
164,0.3210369191235966,0.8024444444444444,0.24795342236757278,0.956,0.692
165,0.3156652090450128,0.8062222222222222,0.24369604885578156,0.956,0.692
166,0.30920905081762207,0.8048888888888889,0.2508190646767616,0.958,0.696
167,0.3077758111887508,0.8073333333333333,0.24254564195871353,0.958,0.692
168,0.30980221264892155,0.8044444444444444,0.24060895293951035,0.958,0.684
169,0.32108274350563687,0.8042222222222222,0.23958539590239525,0.958,0.706
170,0.32071736951669055,0.8035555555555556,0.2465868890285492,0.958,0.696
171,0.3212476451363828,0.8015555555555556,0.23953818529844284,0.958,0.704
172,0.3077181797060702,0.8066666666666666,0.2452562004327774,0.958,0.692
173,0.29741599824693465,0.8064444444444444,0.24939871951937675,0.952,0.686
174,0.30314067751169205,0.8093333333333333,0.2514556646347046,0.956,0.672
175,0.3052057764596409,0.8075555555555556,0.23799214139580727,0.962,0.678
176,0.30260636533300084,0.8053333333333333,0.23618503659963608,0.954,0.704
177,0.294194838239087,0.808,0.236722681671381,0.954,0.692
178,0.2989368939565288,0.8088888888888889,0.2420872412621975,0.966,0.704
179,0.29986977991130614,0.808,0.24028708785772324,0.964,0.67
180,0.2937238878673977,0.8088888888888889,0.2438289225101471,0.96,0.68
181,0.29563403129577637,0.8088888888888889,0.25591007247567177,0.954,0.65
182,0.30066029520498383,0.8064444444444444,0.23954534903168678,0.958,0.692
183,0.28798141413264805,0.8102222222222222,0.23274387046694756,0.96,0.682
184,0.2947470268441571,0.8082222222222222,0.23797434195876122,0.954,0.698
185,0.3010721074210273,0.8057777777777778,0.2360711768269539,0.954,0.67
186,0.29171614348888397,0.8097777777777778,0.24308060482144356,0.958,0.69
187,0.293714248885711,0.8106666666666666,0.251204289495945,0.948,0.674
188,0.3059387173917558,0.8106666666666666,0.2535584717988968,0.95,0.68
189,0.2955457816521327,0.8086666666666666,0.23595179244875908,0.962,0.676
190,0.29016894722978276,0.8111111111111111,0.247756976634264,0.954,0.664
191,0.295713633712795,0.8071111111111111,0.24945376068353653,0.95,0.664
192,0.28773319804006153,0.8108888888888889,0.2582477815449238,0.944,0.662
193,0.29004690630568397,0.8093333333333333,0.24282990396022797,0.952,0.678
194,0.2826215558581882,0.8106666666666666,0.24205919727683067,0.96,0.674
195,0.28737055675850975,0.8113333333333334,0.23669970780611038,0.954,0.686
196,0.2834703665640619,0.812,0.24620775133371353,0.954,0.674
197,0.2847858638399177,0.8102222222222222,0.2667340524494648,0.95,0.68
198,0.28809572218192947,0.8135555555555556,0.23515789210796356,0.948,0.69
199,0.29115553655558163,0.8155555555555556,0.2390727922320366,0.962,0.67
